0.00	0.01	0.84	3.53	8.51	18.30	34.87	55.28	78.89	108.16	136.66	147.08	125.25	77.49	30.76	6.24	0.00	0.06	3.96	17.53	37.70	60.67	90.03	122.12	150.06	173.64	188.67	184.94	154.13	98.69	41.65	9.07	0.00	0.09	8.20	38.61	81.95	112.50	130.24	146.09	157.61	161.57	155.76	137.60	107.57	67.73	28.97	6.50	0.00	0.06	10.67	53.95	116.17	143.46	126.10	103.27	91.71	83.76	73.23	58.10	40.57	23.45	9.58	2.13	0.00	0.03	11.62	61.16	132.94	154.14	106.46	52.44	28.23	20.66	16.12	11.27	6.57	3.11	1.08	0.22	0.00	0.08	12.88	66.57	143.57	164.34	106.65	39.63	9.05	2.06	0.76	0.28	0.05	0.00	0.00	0.00	0.00	0.21	14.55	71.92	154.07	183.25	134.68	67.43	26.69	9.34	2.52	0.36	0.01	0.00	0.00	0.00	0.00	0.31	15.06	72.77	157.74	200.24	174.26	121.71	76.52	41.98	17.54	4.80	0.71	0.04	0.00	0.00	1.20	4.93	21.26	70.79	143.02	185.48	177.82	151.83	127.10	95.59	56.86	24.42	6.81	0.98	0.03	0.00	5.26	21.52	49.97	87.41	123.59	136.17	123.76	115.95	124.48	127.91	106.94	66.24	27.37	6.37	0.57	0.00	8.98	38.93	86.01	122.68	128.67	104.64	70.66	56.43	73.80	108.32	130.71	114.14	65.31	21.63	3.24	0.07	7.45	35.05	82.99	125.98	138.85	116.93	76.56	44.15	38.73	68.53	120.85	146.50	109.93	46.74	9.29	0.42	2.96	15.66	42.35	77.66	109.11	122.08	110.20	82.56	58.92	66.96	119.17	167.41	144.69	70.07	16.04	0.95	0.44	2.81	9.91	25.88	52.36	83.05	105.98	112.07	105.98	112.68	151.18	185.24	154.67	75.35	17.64	1.09	0.00	0.02	0.62	3.92	13.55	32.69	60.44	89.77	115.23	141.93	171.53	176.98	129.88	57.70	12.38	0.62	0.00	0.00	0.00	0.18	1.47	6.48	18.79	40.52	70.94	104.93	128.80	121.22	78.05	29.87	5.29	0.15
0.00	0.00	0.00	0.00	0.00	0.83	6.09	23.42	57.87	90.13	83.63	42.14	9.08	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.21	4.70	23.84	63.14	110.71	136.22	111.24	53.28	11.75	0.42	0.00	0.00	0.00	0.00	0.00	0.00	1.24	13.98	53.94	109.44	141.25	130.22	87.77	38.93	8.89	0.53	0.00	0.00	0.00	0.00	0.00	0.00	3.35	26.91	84.64	140.32	138.44	89.19	42.28	15.70	3.73	0.32	0.00	0.00	0.00	0.00	0.00	0.00	5.48	37.42	104.83	155.66	131.43	62.78	16.49	2.96	0.68	0.07	0.00	0.00	0.00	0.00	0.00	0.00	5.93	39.34	109.54	164.51	141.91	68.51	16.15	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.19	31.07	96.32	162.38	160.98	94.07	30.31	4.41	0.13	0.00	0.00	0.00	0.00	0.00	0.09	0.38	2.33	18.42	69.88	142.48	172.09	126.87	55.44	12.79	1.10	0.00	0.00	0.00	0.00	0.40	2.91	7.85	10.67	14.62	43.61	108.99	166.02	156.16	90.02	29.54	4.41	0.09	0.00	0.00	0.00	1.96	13.11	34.24	44.97	33.56	30.43	72.05	140.63	170.14	127.24	56.23	12.74	0.96	0.00	0.00	0.00	3.91	26.47	71.01	97.92	74.59	37.19	43.89	103.61	162.85	156.65	90.85	29.45	4.30	0.11	0.00	0.00	4.10	30.10	88.08	135.90	122.04	68.65	41.67	75.67	143.86	173.34	127.84	55.18	12.13	0.88	0.00	0.00	2.38	21.25	73.57	136.73	156.56	122.10	81.34	86.33	141.59	186.89	160.85	84.32	24.14	2.81	0.00	0.00	0.73	9.74	43.64	103.45	155.08	165.25	145.87	140.97	172.35	203.62	178.69	101.84	33.13	4.62	0.00	0.00	0.09	2.78	17.72	55.82	109.55	153.18	173.34	182.61	194.67	196.75	160.49	90.14	29.61	4.20	0.00	0.00	0.00	0.38	4.28	19.14	49.92	90.46	126.96	148.32	151.97	137.88	102.14	53.16	16.11	2.03	0.00
0.00	0.00	0.25	2.21	12.03	40.50	83.68	106.81	82.41	35.28	6.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.83	12.30	42.11	95.33	149.53	159.07	108.73	42.91	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.56	8.07	37.19	93.73	157.21	189.04	162.15	93.43	32.13	4.96	0.00	0.00	0.00	0.00	0.00	0.23	4.05	24.87	77.99	149.90	196.06	183.67	122.92	55.59	15.10	1.86	0.00	0.00	0.00	0.00	0.00	2.01	15.38	57.07	127.43	189.37	196.84	144.62	72.89	23.52	5.14	3.71	7.09	9.75	9.00	5.34	1.82	7.86	38.80	102.42	172.50	200.84	165.52	94.32	34.96	10.02	11.45	25.56	43.24	54.72	51.07	33.56	14.44	21.25	74.03	149.79	198.86	183.14	117.80	52.42	21.33	24.53	49.04	84.01	117.92	137.25	129.65	93.59	47.24	45.22	116.81	186.43	198.51	144.67	74.20	38.47	46.68	79.94	122.14	163.62	195.68	211.82	203.16	159.12	89.93	76.79	157.80	205.65	178.37	105.49	57.03	66.24	111.26	158.55	191.99	211.21	223.37	234.08	233.78	197.69	121.68	107.77	186.68	208.43	154.51	84.84	73.07	122.30	180.30	209.11	205.44	188.08	183.62	203.82	226.63	209.70	138.55	132.04	203.32	206.46	143.95	87.53	102.01	166.95	213.42	208.48	167.86	129.01	127.26	167.71	212.54	209.38	143.09	142.30	210.94	214.25	162.51	116.67	128.75	180.58	209.63	188.81	143.58	115.39	129.19	174.47	209.31	193.22	125.10	130.41	204.64	228.03	203.82	170.69	166.69	191.45	207.03	193.39	170.83	165.23	181.39	200.93	194.98	149.47	82.37	98.19	176.17	224.72	232.87	220.70	213.06	218.45	222.91	216.91	209.25	205.80	200.17	181.79	142.35	87.02	37.31	57.42	123.43	183.58	215.60	223.39	222.55	221.36	216.23	205.25	192.12	174.37	146.63	110.23	70.17	33.99	10.75	23.21	62.13	110.04	145.45	160.16	162.81	160.56	151.20	134.83	115.81	93.25	66.21	40.08	19.99	7.41	1.67
0.00	0.00	0.00	0.00	0.20	2.33	11.41	33.64	68.86	102.76	109.43	77.41	32.03	5.80	0.00	0.00	0.00	0.00	0.00	0.06	1.85	12.46	41.61	87.16	129.18	146.37	129.30	83.22	33.37	6.04	0.00	0.00	0.00	0.00	0.08	1.32	9.99	39.26	92.45	143.60	157.11	129.12	85.53	46.09	17.35	3.14	0.00	0.00	0.00	0.00	0.96	8.21	34.02	85.87	143.22	164.26	132.03	75.27	31.84	11.41	3.60	0.65	0.00	0.00	0.00	0.14	4.49	26.37	76.98	138.90	167.87	139.65	79.78	30.22	6.84	0.68	0.00	0.00	0.00	0.00	0.00	1.08	13.18	55.95	125.67	173.72	157.01	93.73	35.91	8.23	0.96	0.02	0.00	0.00	0.00	0.00	0.00	3.67	27.91	90.34	163.07	179.77	124.05	52.40	12.50	1.38	0.13	0.44	0.83	0.79	0.38	0.07	0.00	7.35	44.71	120.29	183.71	169.21	91.96	26.76	4.10	3.23	7.11	12.26	16.38	15.94	10.48	4.21	0.99	12.02	58.94	139.97	191.15	156.56	73.30	19.05	12.04	25.37	42.84	60.54	73.10	71.26	51.15	24.19	11.18	30.23	81.52	157.27	193.31	147.10	68.75	33.72	50.80	84.63	113.75	136.19	152.39	151.14	117.59	62.62	42.85	81.25	132.02	186.99	200.80	148.34	84.61	76.85	116.84	154.89	169.81	174.32	186.01	194.33	164.15	94.23	83.02	142.78	188.42	217.87	215.52	171.13	130.26	140.39	174.97	184.51	167.88	155.75	168.98	187.27	162.45	92.15	92.58	152.90	189.52	210.26	218.60	204.80	190.40	199.63	206.00	183.52	154.34	146.70	159.84	163.45	125.77	62.07	61.18	98.75	123.07	149.22	184.53	211.13	224.30	231.96	223.56	196.50	173.63	164.57	153.83	123.95	74.77	28.85	22.61	35.96	47.56	71.68	115.92	164.27	199.92	219.33	219.24	200.74	174.88	145.78	108.64	66.08	29.66	8.41	3.65	5.75	9.05	21.05	48.52	87.04	124.84	152.18	161.25	147.41	116.28	79.73	45.95	20.34	6.20	1.14
0.00	0.00	0.00	0.89	8.01	27.35	51.63	66.80	72.57	80.01	91.34	86.45	53.34	17.60	2.22	0.00	0.00	0.00	0.15	4.37	25.92	71.08	115.87	134.84	134.70	131.67	126.35	103.72	59.51	19.37	2.56	0.00	0.00	0.00	1.13	13.18	54.81	117.93	156.06	150.29	129.70	112.30	92.55	65.38	34.10	10.72	1.45	0.00	0.00	0.10	4.37	29.62	89.07	148.16	151.16	107.30	69.40	51.00	36.34	21.02	9.02	2.48	0.32	0.00	0.00	0.83	11.89	54.56	124.91	165.46	136.17	77.32	43.04	34.51	28.60	17.16	6.38	1.26	0.10	0.00	0.00	3.01	24.98	85.51	160.65	187.49	152.60	107.29	87.64	86.34	81.11	59.16	29.32	8.66	1.16	0.01	0.00	6.25	40.26	113.96	188.54	210.28	183.70	151.96	137.01	137.10	138.32	118.79	73.91	28.64	5.44	0.22	0.00	7.91	46.54	120.96	186.41	198.28	168.56	134.60	115.25	116.11	135.35	147.16	117.57	58.20	14.77	1.23	0.00	6.03	35.31	90.55	135.12	133.79	99.46	66.38	49.52	53.03	86.55	134.22	139.65	85.39	27.05	3.26	0.00	2.55	15.57	40.98	60.62	55.58	33.86	16.02	9.00	16.32	55.72	120.69	147.28	100.35	35.40	4.95	0.00	0.46	3.11	8.69	12.96	11.09	5.38	1.41	2.25	17.87	66.80	133.13	151.38	98.03	33.34	4.54	0.28	1.35	2.69	2.85	1.76	0.94	1.67	4.58	14.25	45.58	105.33	155.81	142.99	77.70	22.29	2.46	1.26	6.85	15.62	19.98	17.70	15.97	20.76	32.96	56.09	98.33	147.31	158.67	111.91	47.48	10.30	0.70	2.26	14.09	37.56	58.88	67.41	71.55	82.06	100.27	124.69	151.25	159.94	127.34	67.50	21.05	3.07	0.08	2.01	14.78	46.37	86.69	117.92	137.54	151.31	160.20	162.03	152.05	122.18	74.13	29.36	6.27	0.48	0.00	0.88	8.12	30.72	68.35	107.33	134.74	146.16	141.69	122.95	93.37	58.79	27.65	8.20	1.12	0.01	0.00
0.00	0.00	0.00	0.38	3.50	15.23	40.94	77.85	115.06	135.52	119.77	71.38	24.84	3.76	0.00	0.00	0.00	0.00	0.17	3.12	17.05	50.63	99.82	145.25	169.16	166.01	133.13	77.46	27.48	4.34	0.00	0.00	0.00	0.06	1.90	13.86	48.78	104.17	153.43	170.41	153.45	119.48	81.67	44.24	15.46	2.46	0.00	0.00	0.00	0.84	9.20	40.04	96.75	149.51	161.63	131.90	87.30	50.14	26.28	11.93	3.76	0.55	0.00	0.00	0.19	4.40	27.05	80.94	142.44	161.23	124.41	69.40	30.20	11.11	3.62	0.99	0.16	0.00	0.00	0.00	1.13	12.96	55.17	123.40	164.65	138.22	74.43	26.23	7.75	5.19	6.02	5.34	3.09	1.03	0.15	0.00	3.23	25.78	85.54	153.56	162.19	102.59	39.25	14.64	19.07	31.70	39.47	36.59	24.61	11.08	2.91	0.33	6.09	39.52	110.06	168.12	150.00	79.64	35.08	40.95	70.76	99.15	113.45	107.68	80.12	41.69	12.98	1.78	9.08	52.10	128.46	175.66	145.92	87.65	73.12	104.65	144.21	170.16	182.60	180.25	147.56	85.71	29.81	4.58	11.60	62.10	143.35	188.53	166.30	132.66	138.17	164.47	176.79	174.44	179.51	194.47	182.16	119.65	46.29	7.84	12.13	64.08	148.18	203.79	204.56	189.24	182.34	167.66	136.65	108.85	113.72	152.95	173.61	128.77	53.77	9.60	9.32	52.10	130.39	200.56	228.69	220.87	185.75	130.74	78.34	50.92	64.72	114.83	145.98	110.75	45.34	7.77	4.68	30.55	90.62	165.98	218.57	225.48	186.94	127.16	80.69	65.11	82.58	116.17	120.38	76.53	26.09	3.59	1.33	11.96	47.08	109.81	175.20	209.95	203.75	174.12	145.83	132.65	133.52	128.33	94.33	43.82	10.32	0.70	0.16	2.83	17.17	54.21	108.98	160.18	191.87	201.07	190.95	169.32	141.71	103.92	57.40	19.85	3.13	0.00	0.00	0.31	3.93	17.61	45.75	85.14	126.00	152.86	152.46	126.71	88.96	51.08	21.59	5.64	0.65	0.00
0.00	0.00	0.00	0.00	0.70	7.84	34.36	77.44	98.30	71.06	27.29	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	3.21	22.62	70.10	122.78	131.58	86.49	32.29	5.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	8.82	44.94	105.04	139.37	114.97	61.30	20.43	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	18.65	69.70	127.45	129.65	76.76	27.30	6.40	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.01	4.78	33.46	93.49	135.04	107.80	46.33	9.44	0.76	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.27	10.23	51.82	113.42	130.86	82.58	27.57	6.20	3.51	2.14	0.61	0.05	0.00	0.00	0.00	0.00	1.57	19.34	71.84	126.33	119.51	64.50	28.76	26.63	27.56	17.85	6.35	0.94	0.00	0.00	0.00	0.00	4.56	33.16	93.16	133.75	111.01	70.42	66.52	83.95	84.54	57.57	23.13	4.07	0.00	0.00	0.00	0.00	8.46	48.47	113.01	141.73	118.76	104.17	121.54	140.79	138.48	101.87	45.82	9.08	0.03	0.00	0.00	0.06	12.02	60.84	129.65	158.15	145.22	138.01	138.72	139.07	143.55	121.53	62.10	13.81	0.21	0.00	0.00	0.33	15.23	70.80	147.04	183.80	171.59	139.58	103.48	92.60	118.12	120.97	68.83	16.71	0.50	0.00	0.00	0.70	17.78	78.50	162.48	202.66	174.25	110.44	59.43	62.43	106.64	116.98	66.81	16.26	0.57	0.00	0.00	0.77	17.38	77.27	162.54	200.81	159.32	86.48	50.64	75.49	116.57	108.41	54.23	11.78	0.32	0.00	0.00	0.46	12.71	61.32	138.45	182.62	156.88	104.99	90.19	115.19	125.73	88.28	34.77	5.94	0.07	0.00	0.00	0.13	6.35	35.99	94.43	147.80	159.77	144.45	137.40	135.08	107.53	56.83	16.81	2.01	0.00	0.00	0.00	0.01	1.91	14.16	46.76	91.60	124.04	133.08	125.03	100.86	61.89	24.98	5.49	0.43	0.00	0.00
0.00	0.00	0.00	0.00	0.02	0.83	10.73	45.96	98.89	122.77	90.40	37.01	6.52	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.85	7.00	31.99	88.84	155.37	173.78	121.60	48.70	8.53	0.00	0.00	0.00	0.00	0.00	0.00	0.55	6.09	27.93	76.26	142.05	188.11	174.50	107.22	38.95	6.30	0.00	0.00	0.00	0.00	0.00	0.21	3.81	22.37	69.07	135.17	184.96	184.98	133.95	65.88	19.33	2.51	0.00	0.00	0.00	0.00	0.04	1.82	14.65	54.93	122.72	182.81	192.30	145.91	78.63	28.16	5.72	0.43	0.00	0.00	0.00	0.00	0.74	8.51	39.30	102.09	171.37	198.56	162.20	91.94	34.45	7.80	0.86	0.01	0.00	0.00	0.00	0.28	4.68	26.65	80.54	152.82	197.37	178.98	112.66	46.56	11.26	1.25	0.03	0.00	0.00	0.00	0.00	2.24	17.00	61.07	131.83	189.94	191.30	135.37	66.34	24.65	12.97	12.69	11.31	7.06	2.76	0.55	0.03	7.47	40.07	107.11	177.69	200.47	159.15	92.09	49.69	44.80	57.38	66.21	60.88	42.26	20.74	6.47	1.03	14.87	66.29	148.22	203.25	186.78	123.92	79.17	82.17	110.61	136.90	150.04	143.11	112.49	66.96	26.53	5.60	20.49	82.84	168.89	207.35	169.35	114.21	108.90	146.26	179.41	193.55	201.61	204.19	182.47	125.36	56.71	13.62	20.22	80.98	164.41	201.65	172.72	143.16	162.65	199.00	208.05	199.94	204.68	219.53	210.26	152.83	72.29	18.09	13.65	60.21	134.18	185.87	191.91	191.12	211.24	225.82	214.09	199.06	202.17	207.12	184.33	125.66	56.86	13.75	5.83	31.58	84.27	143.09	184.60	211.91	232.54	237.52	224.85	210.09	196.51	168.22	120.66	67.83	26.55	5.70	1.42	10.47	35.95	78.44	127.76	173.35	207.25	220.84	212.32	188.72	152.13	103.01	54.72	22.09	6.39	1.05	0.16	1.77	8.73	26.24	56.40	95.87	133.88	153.64	145.94	117.17	78.85	41.57	15.55	3.74	0.51	0.03
0.00	0.00	0.00	1.55	8.89	20.18	23.05	15.99	18.70	46.20	80.14	80.00	42.63	9.72	0.24	0.00	0.00	0.00	0.08	5.57	28.87	61.94	69.54	52.19	57.58	101.55	138.64	119.31	58.16	12.68	0.36	0.00	0.00	0.00	0.77	13.40	57.53	113.35	125.14	103.10	111.58	148.62	155.99	110.69	47.36	9.45	0.24	0.00	0.00	0.06	3.45	27.29	87.51	148.96	159.88	145.02	150.79	153.46	119.40	65.14	22.66	3.83	0.06	0.00	0.00	0.70	10.60	50.98	120.77	170.58	175.18	170.32	165.72	132.28	75.89	29.89	7.48	0.90	0.00	0.00	0.00	2.90	24.19	83.54	159.09	196.55	195.19	192.10	179.08	136.65	82.74	40.12	14.67	3.48	0.39	0.00	0.03	6.86	42.32	116.90	191.69	219.40	210.52	197.57	181.84	157.90	128.45	90.63	47.89	15.89	2.42	0.00	0.13	10.65	56.59	136.17	197.94	205.63	179.34	151.41	135.02	135.19	146.18	139.62	95.03	38.35	6.80	0.02	0.19	10.82	53.89	120.50	158.51	142.95	103.23	71.85	59.48	74.36	120.55	158.46	131.81	60.40	11.77	0.10	0.13	6.66	32.74	70.85	86.25	66.17	35.90	17.32	14.12	37.62	100.97	161.37	145.78	69.88	14.20	0.21	0.03	2.16	10.93	23.51	26.99	17.61	6.61	2.48	10.36	46.40	114.72	164.08	136.59	62.00	12.23	0.22	0.00	0.27	1.74	5.25	8.99	9.30	7.37	11.70	34.98	86.21	144.28	156.70	106.05	41.00	7.13	0.12	0.00	0.00	1.64	11.26	30.03	42.45	42.26	51.64	88.14	137.16	159.21	126.96	64.68	18.92	2.47	0.02	0.00	0.00	3.85	25.52	69.04	104.59	113.36	122.53	147.84	161.81	136.27	79.94	29.27	5.63	0.38	0.00	0.00	0.00	4.50	30.02	85.07	140.77	166.32	169.49	160.65	130.84	81.90	35.36	9.00	0.97	0.00	0.00	0.00	0.00	2.68	19.15	59.35	109.08	139.33	137.35	108.86	67.64	30.96	9.46	1.57	0.07	0.00	0.00
0.00	0.00	0.03	0.53	2.56	7.85	19.50	41.14	72.49	106.44	125.89	109.62	62.51	20.09	2.67	0.00	0.00	0.00	0.73	5.51	18.80	41.35	71.22	106.19	139.28	159.25	154.51	117.05	60.61	18.00	2.19	0.00	0.00	0.08	3.91	22.15	60.43	106.00	140.97	158.50	158.28	141.13	109.57	68.85	30.75	8.06	0.85	0.00	0.00	0.54	10.78	50.21	115.92	167.56	174.96	147.66	109.07	73.02	43.43	21.13	7.35	1.51	0.12	0.00	0.00	1.53	19.33	77.32	157.00	192.86	159.54	98.38	50.35	22.85	8.96	2.76	0.56	0.04	0.00	0.00	0.00	2.71	26.24	93.72	174.96	196.36	146.60	85.03	47.60	26.37	11.73	3.43	0.50	0.00	0.00	0.00	0.00	3.86	31.30	102.46	183.44	207.64	173.52	134.50	109.95	83.19	48.85	19.30	4.20	0.31	0.00	0.00	0.00	5.03	35.98	109.40	189.96	220.67	205.13	187.69	179.73	159.20	112.36	55.30	16.20	2.07	0.00	0.00	0.00	5.80	38.67	111.29	184.34	204.54	182.84	170.39	184.45	196.74	170.07	103.53	38.49	6.68	0.11	0.00	0.00	5.32	34.57	96.11	149.93	148.38	110.39	94.72	126.61	179.09	195.40	143.95	63.42	13.23	0.49	0.00	0.00	3.40	22.16	60.33	88.88	77.19	43.40	32.80	71.51	145.76	194.50	161.88	77.58	17.49	0.83	0.00	0.00	1.29	8.56	23.00	32.37	25.52	12.38	16.27	59.23	135.73	186.67	155.37	73.39	16.08	0.67	0.00	0.00	0.21	1.88	6.55	12.69	17.15	22.76	42.51	90.78	152.77	174.90	127.50	53.87	10.44	0.26	0.00	0.00	0.00	2.00	12.86	36.33	62.91	84.16	108.85	143.67	166.19	144.05	84.01	29.22	4.64	0.04	0.00	0.00	0.00	3.76	24.76	71.25	123.21	154.83	166.50	164.33	139.32	90.29	39.97	10.55	1.25	0.00	0.00	0.00	0.00	3.52	23.79	69.86	121.70	149.08	145.56	119.01	78.04	37.61	11.95	2.12	0.15	0.00	0.00
0.00	0.00	1.22	12.11	42.13	75.51	83.99	71.59	61.57	60.15	62.73	61.82	47.00	22.35	5.16	0.28	0.00	0.00	2.42	22.09	75.29	137.13	160.98	149.87	139.14	139.68	144.84	141.67	110.38	56.93	15.98	1.68	0.00	0.17	4.82	32.82	99.73	171.23	194.94	180.72	172.26	178.91	187.94	184.81	149.32	84.28	27.89	3.97	0.34	2.88	15.76	56.77	126.42	178.04	171.43	137.20	124.25	133.77	144.60	144.29	121.32	74.23	27.63	4.57	2.27	14.37	47.16	104.43	162.32	173.63	127.46	73.08	52.09	56.20	62.86	63.66	55.29	35.93	14.44	2.59	6.11	34.78	93.83	160.17	191.49	163.88	100.85	49.85	30.51	28.83	28.61	25.26	19.15	11.15	4.10	0.68	8.59	47.75	121.98	190.46	206.74	171.50	124.13	95.36	86.02	83.38	77.70	65.62	47.47	26.44	9.78	2.01	6.70	39.31	105.11	171.53	199.42	190.72	174.26	166.41	165.39	164.69	158.86	144.86	119.50	80.74	39.30	12.07	2.82	19.35	59.18	109.53	145.52	160.17	164.10	167.02	171.18	174.91	177.17	178.74	174.12	146.39	92.63	39.36	3.04	9.15	23.08	44.40	65.10	78.25	84.84	90.25	96.71	103.96	115.35	138.74	172.55	186.86	151.24	82.94	17.04	25.29	22.26	15.88	15.64	19.57	24.12	29.76	36.50	44.91	61.17	97.05	154.61	202.27	193.30	124.85	52.79	74.37	61.98	36.22	23.98	25.92	34.01	44.22	54.96	67.23	86.98	122.95	174.49	217.81	213.08	146.15	97.32	139.25	132.00	103.86	90.15	93.46	105.00	119.18	133.61	148.48	166.35	189.49	214.14	227.66	206.41	137.99	114.98	174.37	189.21	178.64	171.80	174.32	181.69	189.81	197.37	205.25	213.02	216.86	212.50	196.75	160.14	98.87	86.48	143.89	176.15	184.55	185.05	185.83	186.44	183.50	177.71	174.18	172.63	165.18	147.03	120.33	85.96	46.95	38.45	72.92	100.57	113.39	116.30	116.47	114.51	106.55	94.27	85.61	81.78	75.27	61.91	44.52	26.90	12.19
0.00	0.00	0.00	0.00	0.00	0.68	9.23	40.99	92.69	121.72	94.84	41.02	7.73	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.13	3.96	25.90	80.85	147.99	170.34	122.79	51.21	9.75	0.20	0.00	0.00	0.00	0.00	0.00	0.02	1.31	13.46	55.62	126.39	179.67	168.19	103.03	38.30	6.98	0.26	0.00	0.00	0.00	0.00	0.00	0.19	5.44	32.81	96.02	166.55	184.70	133.92	62.54	17.77	2.69	0.15	0.00	0.00	0.00	0.00	0.00	0.85	13.23	59.65	137.86	193.80	174.60	99.14	32.84	5.50	0.44	0.04	0.00	0.00	0.00	0.00	0.00	1.81	20.83	81.00	165.76	209.04	171.51	89.91	27.75	4.49	0.40	0.00	0.00	0.00	0.00	0.00	0.00	2.05	21.40	80.39	162.60	209.03	186.25	119.53	55.49	18.13	3.68	0.28	0.00	0.00	0.00	0.00	0.00	1.21	13.70	55.22	121.44	176.65	191.95	165.16	110.18	52.29	15.30	2.04	0.01	0.00	0.00	0.00	0.00	0.32	4.96	23.96	62.30	111.01	157.18	182.57	162.81	101.06	38.64	7.19	0.24	0.00	0.00	0.00	0.00	0.02	0.81	5.61	19.10	47.06	97.52	159.91	187.55	146.06	69.45	17.23	1.46	0.00	0.00	0.40	2.09	4.64	5.88	5.30	5.52	14.67	52.13	125.11	187.38	175.42	99.88	31.52	4.20	0.00	0.00	2.08	11.32	26.53	36.31	34.51	26.37	22.61	45.74	112.99	185.72	191.19	121.59	44.29	7.13	0.00	0.00	4.37	24.82	61.97	93.28	101.37	91.85	80.40	91.77	142.61	198.30	194.76	123.89	46.02	7.59	0.00	0.00	4.58	27.75	75.54	127.26	157.98	164.52	160.21	166.45	192.92	210.82	178.29	101.94	34.29	5.07	0.00	0.00	2.41	16.28	50.37	97.63	139.82	167.59	184.69	198.23	205.81	188.82	134.28	64.69	17.89	2.03	0.00	0.00	0.51	4.49	17.27	40.35	68.80	98.41	126.95	147.65	148.95	121.90	73.58	28.97	6.16	0.45	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.78	2.81	7.61	17.10	30.81	40.59	35.13	17.61	4.07	0.00	0.00	0.00	0.00	0.18	1.34	4.89	12.20	24.20	42.49	68.29	97.39	113.11	94.19	48.75	12.89	0.00	0.00	0.00	0.00	1.29	8.57	26.76	54.13	84.50	115.79	148.16	175.94	182.33	146.16	77.90	23.00	0.00	0.00	0.00	0.00	3.39	22.11	65.55	121.10	165.62	191.52	203.20	202.53	184.58	139.28	74.52	23.44	0.00	0.00	0.00	0.00	4.80	32.40	96.36	172.06	216.73	217.74	190.83	154.45	117.88	79.49	40.56	12.83	0.00	0.00	0.00	0.05	5.79	37.95	110.64	189.97	219.97	188.58	129.29	77.41	44.58	24.38	10.73	3.08	5.29	5.67	3.18	1.10	9.40	50.43	129.16	198.55	202.28	142.82	71.39	26.54	8.72	2.99	0.83	0.12	29.66	35.15	24.91	12.16	17.92	66.63	150.18	208.90	195.18	128.08	61.82	24.81	9.62	3.25	0.69	0.05	68.91	91.94	80.64	53.33	41.72	74.66	145.46	200.12	198.80	156.80	110.69	75.69	47.53	24.45	9.45	2.49	84.96	130.74	141.25	121.01	94.95	91.78	121.94	160.84	179.79	177.20	164.34	144.36	115.04	78.60	42.89	16.81	58.77	108.08	145.52	159.45	151.44	134.39	126.38	132.10	143.13	153.51	162.44	169.34	168.64	148.72	104.99	53.22	21.88	51.07	88.85	126.10	151.47	159.42	155.56	148.60	143.15	140.42	144.47	162.94	190.75	201.32	169.09	101.37	3.64	12.33	30.28	58.10	90.78	120.91	143.84	158.75	165.97	165.78	165.66	179.40	206.53	222.78	197.66	126.99	0.12	1.07	4.78	13.88	29.97	52.54	80.14	110.37	138.00	157.99	172.21	187.02	201.22	201.19	169.51	105.80	0.00	0.00	0.17	1.21	4.32	11.08	23.62	42.59	65.67	90.27	114.05	132.88	140.84	130.93	99.57	55.81	0.00	0.00	0.00	0.00	0.07	0.67	2.78	7.22	14.88	26.87	41.64	53.92	58.35	51.58	34.92	16.50
